ID_Candidate,firstname,lastname,gender,city,district,group
46229,Marcel,Dettling,m,Oberiberg,Schwyz,SVP/UDC
46230,Xaver,Schuler,m,Seewen,Schwyz,SVP/UDC
46231,Herbert,Huwiler,m,Freienbach,Schwyz,SVP/UDC
46232,Pirmin,Schwander,m,Lachen,Schwyz,SVP/UDC
46233,Michael,Spirig,m,Buttikon,Schwyz,GLP/PVL
46234,Markus E.,Schilter,m,Goldau,Schwyz,GLP/PVL
46236,Hanspeter,Kennel,m,Küssnacht,Schwyz,GLP/PVL
46237,Django,Betschart,m,Brunnen,Schwyz,GLP/PVL
46238,Severin,Milles,m,Lachen,Schwyz,GLP/PVL
46239,Nico,Fischer,m,Einsiedeln,Schwyz,GLP/PVL
46240,Irina,Zürrer,f,Steinen,Schwyz,GLP/PVL
46241,Brigitte,Wenzin Widmer,f,Cham,Zug,SVP/UDC
46242,Jennifer,Germann,f,Baar,Zug,SVP/UDC
46243,Martin,Schuler,m,Hünenberg,Zug,SVP/UDC
46244,Adrian,Risi,m,Zug,Zug,SVP/UDC
46245,Jeffrey,Illi,m,Hünenberg See,Zug,SVP/UDC
46246,Thomas,Dubach,m,Zug,Zug,SVP/UDC
46247,Thomas,Werner,m,Unterägeri,Zug,SVP/UDC
46248,Niko,Trlin,m,Zug,Zug,SVP/UDC
46249,Thomas,Aeschi,m,Baar,Zug,SVP/UDC
46250,Eveline-Liliane,Wüthrich,f,Unterägeri,Zug,EVP/PEV
46251,Mathias,Bürki,m,Zug,Zug,EVP/PEV
46252,Christoph,Tanner,m,Sarnen,Zug,EVP/PEV
46253,Stefan W.,Huber,m,Zug,Zug,GLP/PVL
46254,Nicole,Zweifel,f,Zug,Zug,GLP/PVL
46255,Sandra,Moebus,f,Hünenberg See,Zug,GLP/PVL
46256,Alena,Mächler,f,Allenwinden,Zug,GLP/PVL
46257,Nils,Jacobi,m,Rotkreuz,Zug,GLP/PVL
46258,Klemens,Iten,m,Unterägeri,Zug,GLP/PVL
46259,Trix,Gubser,f,Unterägeri,Zug,GPS/PES
46260,Paul,Iten,m,Oberägeri,Zug,GPS/PES
46261,Rita,Hofer-Kühne,f,Hünenberg,Zug,GPS/PES
46262,Manuela,Weichelt-Picard,f,Zug,Zug,GPS/PES
46263,Vroni,Straub-Müller,f,Oberwil b. Zug,Zug,others
46264,Andreas,Lustenberger,m,Baar,Zug,GPS/PES
46265,Stéphanie,Vuichard,f,Zug,Zug,GPS/PES
46266,Tabea,Zimmermann Gibson,f,Zug,Zug,GPS/PES
46267,Anastas,Odermatt,m,Steinhausen,Zug,GPS/PES
46268,Flavio,Bortoluzzi,m,Muntelier,Freiburg,SVP/UDC
46269,Roland,Mesot,m,Châtel-St-Denis,Freiburg,SVP/UDC
46270,Pierre-André,Page,m,Châtonnaye,Freiburg,SVP/UDC
46271,Emmanuel,Kilchenmann,m,Fribourg,Freiburg,SVP/UDC
46272,Jean-Daniel,Chardonnens,m,Fétigny,Freiburg,SVP/UDC
46273,Jean-François,Rime,m,Bulle,Freiburg,SVP/UDC
46274,Emanuel,Waeber,m,St-Antoni,Freiburg,SVP/UDC
46275,Jan,Gnägi,m,Jens,Bern,BDP/PBD
46276,Chris,van den Broeke,m,Solothurn,Solothurn,BDP/PBD
46277,Nadine,Eichmann,f,Hochwald,Solothurn,BDP/PBD
46278,Sabrina,Stuber,f,Solothurn,Solothurn,BDP/PBD
46279,Niklaus,Fischer,m,Küttigkofen,Solothurn,BDP/PBD
46280,Roland,Hartmann,m,Grenchen,Solothurn,BDP/PBD
46281,Reto,Bolliger,m,Solothurn,Solothurn,BDP/PBD
46282,David,Hausmann,m,La Tour-de-Trême,Freiburg,EVP/PEV
46283,Niklaus,Mosimann-Schwab,m,Kerzers,Freiburg,EVP/PEV
46284,Mirjam,Lehmann-Ritter,f,Fräschels,Freiburg,EVP/PEV
46285,Karin,Mrazeck,f,Düdingen,Freiburg,EVP/PEV
46286,Keran,Kocher,m,Vaulruz,Freiburg,EVP/PEV
46287,Ulrich,Herren,m,Lurtigen,Freiburg,EVP/PEV
46288,Konstantin,Stefanov,m,Galmiz,Freiburg,EVP/PEV
46289,Mark,Mettler,m,Grenchen,Solothurn,BDP/PBD
46290,Ana,Fontes Martins,f,Fribourg,Freiburg,GLP/PVL
46291,Adrian,Gross,m,Freiburg,Freiburg,GLP/PVL
46292,Karine,Lüthi,f,Bussy,Freiburg,GLP/PVL
46293,Solomon,Tesfaye,m,Solothurn,Solothurn,BDP/PBD
46294,Madeleine,Hartmann-Fischli,f,Grenchen,Solothurn,BDP/PBD
46295,Marcel,Frey,m,Messen,Solothurn,BDP/PBD
46296,Christof,Leimer,m,Biberist,Solothurn,BDP/PBD
46297,Irene,Bernhard,f,Villars-sur-Glâne,Freiburg,GLP/PVL
46298,Gisela,Kilde,f,Freiburg,Freiburg,GLP/PVL
46299,Markus,Reck,m,Freiburg,Freiburg,GLP/PVL
46300,Marie-Madeleine,Wohlgensinger,f,Feldbrunnen,Solothurn,BDP/PBD
46301,Quentin,Van Wynsberghe,m,Marsens,Freiburg,GLP/PVL
46302,Anaïs,Grandjean,f,Fribourg,Freiburg,GLP/PVL
46303,Benjamin,Conde,m,Villars-sur-Glâne,Freiburg,GLP/PVL
46304,Thomas,Pfister,m,Kyburg-Buchegg,Solothurn,BDP/PBD
46305,Céline,Werro,f,Grolley,Freiburg,GLP/PVL
46306,Maxime,Lepore,m,Corminboeuf,Freiburg,GLP/PVL
46307,Selina,Di Franco,f,Derendingen,Solothurn,BDP/PBD
46308,Oriane,Grandjean,f,Bulle,Freiburg,GLP/PVL
46309,Rodrigo,Gonzalez,m,Grenchen,Solothurn,BDP/PBD
46310,Loris,Grandjean,m,Bulle,Freiburg,GLP/PVL
46311,Urs,Hochstrasser,m,Solothurn,Solothurn,BDP/PBD
46312,Simon,Schärer,m,Lohn-Ammannsegg,Solothurn,BDP/PBD
46313,Julie,Bernasconi,f,Belfaux,Freiburg,GLP/PVL
46314,Andrea,Stöckli,f,Neuendorf,Solothurn,BDP/PBD
46315,Gerhard,Andrey,m,Granges-Paccot,Freiburg,GPS/PES
46316,Ophélie,Brodard,f,Romont,Freiburg,GPS/PES
46317,Nicolas,Pasquier,m,Bulle,Freiburg,GPS/PES
46318,Olive,Haymoz,f,Düdingen,Freiburg,GPS/PES
46319,Bruno,Marmier,m,Villars-sur-Glâne,Freiburg,GPS/PES
46320,Mirjam,Ballmer,f,Fribourg,Freiburg,GPS/PES
46321,Liliane,Galley,f,Fribourg,Freiburg,GPS/PES
46322,Andreas,Wyss,m,Olten,Solothurn,GLP/PVL
46323,Sibille,Keune,f,Solothurn,Solothurn,GLP/PVL
46324,Alessandro,Milazzo,m,Oensingen,Solothurn,GLP/PVL
46325,Nicole,Blättler,f,Zuchwil,Solothurn,GLP/PVL
46326,Claude,Pahud,m,Solothurn,Solothurn,GLP/PVL
46327,Julia,Froelicher,f,Recherswil,Solothurn,GLP/PVL
46328,Maja,Haus,f,Solothurn,Solothurn,GPS/PES
46329,Inka,Schönenberger,f,Solothurn,Solothurn,GPS/PES
46330,Lisa,Bay,f,Solothurn,Solothurn,GPS/PES
46331,Julia,Hostettler,f,Obergerlafingen,Solothurn,GPS/PES
46332,Samuel,Röösli,m,Aedermannsdorf,Solothurn,GPS/PES
46333,Jonas,Ammann,m,Olten,Solothurn,GPS/PES
46334,Janine,Eggs,f,Dornach,Solothurn,GPS/PES
46335,Laura,Gantenbein,f,Solothurn,Solothurn,GPS/PES
46336,Raphael,Schär-Sommer,m,Olten,Solothurn,GPS/PES
46337,Kevin,Schwizgebel,m,Olten,Solothurn,FDP/PLR
46338,Riccardo,Sturzo,m,Derendingen,Solothurn,FDP/PLR
46339,David,Häner,m,Breitenbach,Solothurn,FDP/PLR
46340,Oliver,Ochsner,m,Lüterkofen,Solothurn,FDP/PLR
46341,Michael,Schoy,m,Oekingen,Solothurn,FDP/PLR
46342,Dylan,Ferraro,m,Dulliken,Solothurn,FDP/PLR
46343,Melanie (Meli),Racine,f,Recherswil,Solothurn,FDP/PLR
46344,Alexander,Zingrich,m,Gretzenbach,Solothurn,FDP/PLR
46345,Philipp,Eng,m,Solothurn,Solothurn,FDP/PLR
46346,David,Gerke,m,Biberist,Solothurn,GPS/PES
46347,Myriam,Frey Schär,f,Olten,Solothurn,GPS/PES
46348,Simone,Wyss Send,f,Biberist,Solothurn,GPS/PES
46349,Lukas,Lohm,m,Biberist,Solothurn,FDP/PLR
46350,Felix,Wettstein,m,Olten,Solothurn,GPS/PES
46351,Christof,Schauwecker,m,Solothurn,Solothurn,GPS/PES
46352,Jonas,Kiener,m,Zuchwil,Solothurn,GPS/PES
46353,Benedikt,Fürholz,m,Hägendorf,Solothurn,FDP/PLR
46354,Anna,Engeler,f,Olten,Solothurn,GPS/PES
46355,Barbara,Wyss Flück,f,Solothurn,Solothurn,GPS/PES
46356,Martin,Schweizer,m,Biberist,Solothurn,GPS/PES
46357,Daniel (Dänu),Wyss,m,Grenchen,Solothurn,FDP/PLR
46358,Benedikt,Mattmüller,m,Basel,Basel-Stadt,EVP/PEV
46359,Thomas,Widmer-Huber,m,Riehen,Basel-Stadt,EVP/PEV
46360,Marijan,Duspara,m,Basel,Basel-Stadt,SVP/UDC
46361,Juan P.,Tribelhorn,m,Basel,Basel-Stadt,SVP/UDC
46362,Victoria,Grüninger,f,Basel,Basel-Stadt,GLP/PVL
46363,Carla,Schaubhut,f,Basel,Basel-Stadt,GLP/PVL
46364,Martin Ulrich,Betschart,m,Riehen,Basel-Stadt,GLP/PVL
46365,Rene Benjamin,Schweizer,m,Basel,Basel-Stadt,GLP/PVL
46367,Rebecca,Stankowski-Jeker,f,Riehen,Basel-Stadt,EVP/PEV
46368,Emmanuel,Ullmann,m,Basel,Basel-Stadt,GLP/PVL
46369,David,Trachsel,m,Basel,Basel-Stadt,SVP/UDC
46370,Berfin,Tuzcu,f,Basel,Basel-Stadt,GPS/PES
46371,Reja,Wyss,f,Basel,Basel-Stadt,GPS/PES
46372,Joshua,Lutz,m,Arlesheim,Basel-Stadt,SVP/UDC
46373,Raffaela,Hanauer,f,Basel,Basel-Stadt,GPS/PES
46374,Katja,Christ,f,Riehen,Basel-Stadt,GLP/PVL
46375,Brigitte,Gysin,f,Basel,Basel-Stadt,EVP/PEV
46376,Esther,Keller,f,Basel,Basel-Stadt,GLP/PVL
46377,Dieter,Burkhard,m,Basel,Basel-Stadt,GLP/PVL
46378,Laura,Schwab,f,Basel,Basel-Stadt,GPS/PES
46379,Laetitia,Block,f,Basel,Basel-Stadt,SVP/UDC
46380,David,Wüest-Rudin,m,Basel,Basel-Stadt,GLP/PVL
46381,Christoph,Hochuli,m,Basel,Basel-Stadt,EVP/PEV
46382,Levent,Morandini,m,Basel,Basel-Stadt,GLP/PVL
46383,Anna,Naeff,f,Schaffhausen,Schaffhausen,small left
46384,Thomas,Leuzinger,m,Neuhausen,Schaffhausen,small left
46385,Regula Esther,Sauter-Müller,f,Schaffhausen,Schaffhausen,GPS/PES
46386,Roland,Müller,m,Neuhausen am Rhf.,Schaffhausen,GPS/PES
46387,Aline,Iff,f,Neuhausen am Rheinfall,Schaffhausen,GPS/PES
46388,Gaétan,Surber,m,Schaffhausen,Schaffhausen,GPS/PES
46389,Hans,Oppliger,m,Frümsen,St. Gallen,EVP/PEV
46390,Nicole,Hayoz,f,St.Gallen,St. Gallen,EVP/PEV
46391,Roman,Rutz,m,Wil,St. Gallen,EVP/PEV
46392,Daniel,Bertoldo,m,St.Gallen,St. Gallen,EVP/PEV
46393,Thierry,Thurnheer,m,Wil,St. Gallen,EVP/PEV
46394,Wieland,Bärlocher,m,Berg,St. Gallen,EVP/PEV
46395,Sabine,Gantner,f,Ebnat-Kappel,St. Gallen,EVP/PEV
46396,Fredi,Raymann,m,Grabs,St. Gallen,EVP/PEV
46397,Markus,Knaus,m,St.Gallen,St. Gallen,EVP/PEV
46398,Ursi,Schweizer,f,Gams,St. Gallen,EVP/PEV
46399,Jascha,Müller,m,St.Gallen,St. Gallen,EVP/PEV
46400,Evelyne,Baumberger,f,Rapperswil-Jona,St. Gallen,EVP/PEV
46401,Sarah,Degen,f,Oberwil,Basel-Landschaft,GPS/PES
46402,Pascal,Zbinden,m,Binningen,Basel-Landschaft,GPS/PES
46403,Guido,Derungs,m,Tenniken,Basel-Landschaft,GPS/PES
46404,Daniel,Hardegger,m,Engelburg,St. Gallen,GLP/PVL
46406,Reto,Schmid,m,St. Gallen,St. Gallen,GLP/PVL
46407,Oliver,Schmid-Schönbein,m,St. Gallen,St. Gallen,GLP/PVL
46408,Jeannette,Worden,f,St. Gallen,St. Gallen,GLP/PVL
46409,Philipp,Schönbächler,m,St. Gallen,St. Gallen,GLP/PVL
46410,Thomas,Brunner,m,St. Gallen,St. Gallen,GLP/PVL
46411,Marisa,Gut,f,St. Gallen,St. Gallen,GLP/PVL
46412,Jörg,Tanner,m,Sargans,St. Gallen,GLP/PVL
46413,Meret,Rehmann,f,Zürich,Basel-Landschaft,GPS/PES
46414,Maya,Graf,f,Sissach,Basel-Landschaft,GPS/PES
46415,Philipp,Schoch,m,Pratteln,Basel-Landschaft,GPS/PES
46416,Gian-Luca,Baumgartner,m,Birsfelden,Basel-Landschaft,GPS/PES
46417,Simone,Meier,f,Allschwil,Basel-Landschaft,GPS/PES
46418,Jonas,Stadler,m,Oberwil,Basel-Landschaft,GPS/PES
46419,Bálint,Csontos,m,Ramlinsburg,Basel-Landschaft,GPS/PES
46420,Dominik,Beeler,m,Liestal,Basel-Landschaft,GPS/PES
46421,Florence,Brenzikofer,f,Oltingen,Basel-Landschaft,GPS/PES
46422,Anna-Tina,Groelly,f,Gelterkinden,Basel-Landschaft,GPS/PES
46423,Katalin,Csontos,f,Ramlinsburg,Basel-Landschaft,GPS/PES
46424,Nadine Cloé,Niederhauser,f,St. Gallen,St. Gallen,GLP/PVL
46425,Rahel,Hautle-Angst,f,St. Gallen,St. Gallen,GLP/PVL
46426,Stefan,Darnuzer,m,Saas,Graubünden,BDP/PBD
46427,Pietro,Vernazza,m,St. Gallen,St. Gallen,GLP/PVL
46428,Edith,Gugelmann,f,Sils im Domleschg,Graubünden,BDP/PBD
46429,Daniel Walter,Buchli,m,Safien Platz,Graubünden,BDP/PBD
46430,Duri,Campell,m,Cinous-chel,Graubünden,BDP/PBD
46431,Martha,Widmer-Spreiter,f,Chur,Graubünden,BDP/PBD
46432,Patrick,Niederreiter,m,Felsberg,Graubünden,BDP/PBD
46433,Cindy,Schnider,f,Vals,Graubünden,BDP/PBD
46434,Gian-Reto,Trepp,m,Chur,Graubünden,BDP/PBD
46435,Silvan Bruno,Tscholl,m,Domat-Ems,Graubünden,BDP/PBD
46436,Yves,Betschart,m,Bernhardzell,St. Gallen,GLP/PVL
46437,Sereina,Kamm,f,Benken,St. Gallen,GLP/PVL
46438,Patrick,Notter,m,Gossau,St. Gallen,GLP/PVL
46439,Johannes,Leutenegger,m,Wil,St. Gallen,GLP/PVL
46440,Andrin,Monstein,m,St.Gallen,St. Gallen,GLP/PVL
46441,Ursin,Widmer,m,Felsberg,Graubünden,BDP/PBD
46442,Tobias,Bruderer,m,Nesslau,St. Gallen,GLP/PVL
46443,Anna,Jäger,f,St. Gallen,St. Gallen,GLP/PVL
46444,Andreas,Bisig,m,Rapperswil-Jona,St. Gallen,GLP/PVL
46445,Tobias,Uebelhart,m,Rapperswil-Jona,St. Gallen,GLP/PVL
46446,Ronny,Krättli,m,Domat/Ems,Graubünden,SVP/UDC
46447,Hanueli,Salis,m,Chur,Graubünden,SVP/UDC
46448,Roman,Hug,m,Trimmis,Graubünden,SVP/UDC
46449,Valèrie,Favre Accola,f,Davos Platz,Graubünden,SVP/UDC
46450,Heinz,Brand-Ciocco,m,Klosters,Graubünden,SVP/UDC
46451,Selina,Grass,f,Gossau,St. Gallen,GLP/PVL
46452,Yann,Kuster,m,St.Gallen,St. Gallen,GLP/PVL
46453,Fabian,Giuliani,m,St.Gallen,St. Gallen,GLP/PVL
46454,Magdalena,Martullo-Blocher,f,Meilen,Graubünden,SVP/UDC
46455,Thomas,Roffler,m,Grüsch,Graubünden,SVP/UDC
46456,Gian Marco,Tomaschett,m,St. Moritz,Graubünden,SVP/UDC
46457,Peter,Kamber,m,Chur,Graubünden,SVP/UDC
46458,Livio,Zanolari,m,Chur,Graubünden,SVP/UDC
46459,Michael,Fiegl,m,Chur,Graubünden,SVP/UDC
46460,Jasmin,Roffler,f,Grüsch,Graubünden,SVP/UDC
46461,Daniel,Meyer,m,Domat/Ems,Graubünden,SVP/UDC
46462,Thomas,Caduff,m,Igis,Graubünden,SVP/UDC
46463,Franziska,Ryser,f,St.Gallen,St. Gallen,GPS/PES
46464,Patrick,Ziltener,m,St.Gallen,St. Gallen,GPS/PES
46465,Yvonne,Gilli,f,Wil,St. Gallen,GPS/PES
46466,Tanja,Zschokke,f,Rapperswil-Jona,St. Gallen,GPS/PES
46467,Basil,Oberholzer,m,St.Gallen,St. Gallen,GPS/PES
46468,Meinrad,Gschwend,m,Altstätten,St. Gallen,GPS/PES
46469,Fabio,Nespolo,m,Küblis,Graubünden,SVP/UDC
46470,Rahel,Würmli,f,Rapperswil-Jona,St. Gallen,GPS/PES
46471,Eva,Noger,f,Wil,St. Gallen,GPS/PES
46472,Thomas,Schwager,m,St.Gallen,St. Gallen,GPS/PES
46473,Daniel,Stutz,m,Bronschhofen,St. Gallen,GPS/PES
46474,Franziska,Wenk,f,St.Gallen,St. Gallen,GPS/PES
46475,Marco,Fäh,m,Kaltbrunn,St. Gallen,GPS/PES
46476,Laura,Oesch,f,Chur,Graubünden,GLP/PVL
46477,Josias F.,Gasser,m,Chur,Graubünden,GLP/PVL
46478,Gaudenz,Bavier,m,Fläsch,Graubünden,GLP/PVL
46479,Ursula,Leuthold,f,Grüsch,Graubünden,GLP/PVL
46480,Jürg,Kappeler,m,Chur,Graubünden,GLP/PVL
46481,Géraldine,Danuser,f,Chur,Graubünden,GLP/PVL
46482,Marc Andriu,Carigiet,m,Ilanz,Graubünden,GLP/PVL
46483,Robert,Lippuner,m,Fideris,Graubünden,GLP/PVL
46484,Ruben Daniel,Garbade,m,Cresta (Avers),Graubünden,GLP/PVL
46485,Anita,Mazzetta,f,Chur,Graubünden,GPS/PES
46486,Seraina,Schwab,f,Haldenstein,Graubünden,GPS/PES
46487,Gianna Lisa,Catrina,f,Haldenstein,Graubünden,GPS/PES
46488,Martin,Tucek,m,Peist,Graubünden,GPS/PES
46489,Lorenzo,Heis,m,Poschiavo,Graubünden,GLP/PVL
46490,Gian Linard,Nicolay,m,Ardez,Graubünden,GPS/PES
46491,Laura,Feldmann,f,Bern,Bern,small left
46492,Léonie,Tanner,f,Bern,Bern,small left
46493,Michelle,Mühlemann,f,Bern,Bern,small left
46494,Pauline,Vaucher,f,Thun,Bern,small left
46495,Samuel,Weidtmann,m,Bern,Bern,small left
46496,Ronja,Rennenkampff,f,Bern,Bern,small left
46497,Sophie,Müller,f,Bern,Bern,small left
46498,Anja,Mühlemann,f,Bern,Bern,small left
46499,Annina,Joos,f,Bern,Bern,small left
46500,Dominique,Mühlemann,m,Bern,Bern,small left
46501,Dunja,Zehr,f,Bern,Bern,small left
46502,Anna,Jegher,f,Bern,Bern,small left
46503,Danielle,Rothenbühler,f,Muri,Bern,small left
46504,Elena,Müller,f,Bern,Bern,small left
46505,Gina,Ketterer,f,Bern,Bern,small left
46506,Lorenz,Jordi,m,Bern,Bern,small left
46507,Patricia,Klarer,f,Bern,Bern,small left
46508,Jonas,Fux,m,Spiegel,Bern,small left
46509,Eva,Krattiger,f,Bern,Bern,small left
46510,Lea,Ritter,f,Bern,Bern,small left
46511,Seraina,Patzen,f,Bern,Bern,small left
46512,Julian,Zürcher,m,Bern,Bern,small left
46513,Mahir,Sancar,m,Bern,Bern,small left
46514,Nora,Joos,f,Bern,Bern,small left
46515,Silvio,Mittempergher,m,Châtillon JU,Jura,EVP/PEV
46516,Frédéric,Nicolet,m,Rossemaison,Jura,EVP/PEV
46517,Erica,Hennequin,f,Courgenay,Jura,GPS/PES
46518,Céline,Robert-Charrue Linder,f,Delémont,Jura,GPS/PES
46519,Michel,Matter,m,Thônex,Genf,GLP/PVL
46520,Marie-Claude,Sawerschel,f,Anières,Genf,GLP/PVL
46521,Susanne,Amsler,f,Genève,Genf,GLP/PVL
46522,Arta,Nik Manesh,f,Genève,Genf,GLP/PVL
46523,Jérôme,Fontana,m,Genève,Genf,GLP/PVL
46524,Léo,Peterschmitt,m,Onex,Genf,GPS/PES
46525,Louise,Trottet,f,Genève,Genf,GPS/PES
46526,Laetitia,Maradan,f,Genève,Genf,GPS/PES
46527,Quentin,Knight,m,Confignon,Genf,GPS/PES
46528,Hanane,Allouache (Aoued),f,Genève,Genf,GPS/PES
46529,Lisa,Mazzone,f,Genève,Genf,GPS/PES
46530,Nicolas,Walder,m,Carouge,Genf,GPS/PES
46531,Uzma,Khamis Vannini,f,Genève,Genf,GPS/PES
46532,Isabelle,Pasquier-Eichenberger,f,Carouge,Genf,GPS/PES
46533,Pierre,Eckert,m,Grand-Saconnex,Genf,GPS/PES
46534,Francesca,Marchesini,f,Versoix,Genf,GPS/PES
46535,Wendy,Van Woerden,f,Genève,Genf,GPS/PES
46536,Valentin,Dujoux,m,Genève,Genf,GPS/PES
46537,Sophie,Desbiolles,f,Genève,Genf,GPS/PES
46538,Philippe,de Rougemont,m,Genève,Genf,GPS/PES
46539,Ivan,Ardizzone,m,Chêne-Bourg,Genf,GPS/PES
46540,Alexandre Jaques Bernard,Peyraud,m,Thônex,Genf,GLP/PVL
46541,Didier,Bonny,m,Genève,Genf,GPS/PES
46542,Yves,Herren,m,Genève,Genf,GPS/PES
46543,Ruth,Bänziger,f,Onex,Genf,GPS/PES
46544,Delphine,Klopfenstein Broggini,f,Versoix,Genf,GPS/PES
46545,François,Haas,m,Plan-les-Ouates,Genf,GPS/PES
46546,Nicolas,De Felice,m,Cologny,Genf,GPS/PES
46547,Bernhard,Guhl,m,Niederrohrdorf,Aargau,BDP/PBD
46548,Marcel,Bruggisser,m,Aarau,Aargau,BDP/PBD
46549,Natascha,Basler,f,Kölliken,Aargau,BDP/PBD
46550,Annelise,Schnyder,f,Gränichen,Aargau,BDP/PBD
46551,Bianca,Martelletti,f,Freienwil,Aargau,BDP/PBD
46552,René,Bossard,m,Schafisheim,Aargau,BDP/PBD
46553,Roman,Wyler,m,Remetschwil,Aargau,BDP/PBD
46554,Roland,Basler,m,Kölliken,Aargau,BDP/PBD
46555,Fabian,Hauser,m,Würenlos,Aargau,BDP/PBD
46556,Luzia,Bachmann,f,Niederrohrdorf,Aargau,BDP/PBD
46557,Sandra,Meier,f,Bünzen,Aargau,BDP/PBD
46558,Raphael,Wullschleger,m,Büttikon,Aargau,BDP/PBD
46559,Martin,Spörri,m,Wettingen,Aargau,BDP/PBD
46560,Maya,Bally,f,Hendschiken,Aargau,BDP/PBD
46561,Michael,Notter,m,Niederrohrdorf,Aargau,BDP/PBD
46562,Carlos,Kunz,m,Küttigen,Aargau,BDP/PBD
46563,Daniel,Poppelreuter,m,Beinwil am See,Aargau,BDP/PBD
46564,Annekäthi,Hess,f,Obersiggenthal,Aargau,BDP/PBD
46565,Sarah,Weinkopf,f,Stetten,Aargau,BDP/PBD
46566,Hans-Peter,Hauser,m,Gontenschwil,Aargau,BDP/PBD
46567,Franco,Martelletti,m,Freienwil,Aargau,BDP/PBD
46568,Stefan,Haller,m,Aarau,Aargau,BDP/PBD
46569,Thomas,Rübsamen,m,Kallern,Aargau,BDP/PBD
46570,Beat,Steiger,m,Biberstein,Aargau,BDP/PBD
46571,Andreas,Cahen,m,Stetten,Aargau,BDP/PBD
46572,Roland,Meier,m,Wettingen,Aargau,BDP/PBD
46573,Mireille,Tissot-Daguette,f,Peseux,Neuenburg,GLP/PVL
46574,Maxime,Auchlin,m,Le Landeron,Neuenburg,GLP/PVL
46575,Marius,Gobet,m,Hauterive,Neuenburg,GLP/PVL
46576,Olivia,Schmidt Baumann,f,Remetschwil,Aargau,BDP/PBD
46577,Noura,Kayal,f,Neuchâtel,Neuenburg,GLP/PVL
46578,Lukas,Wopmann,m,Würenlos,Aargau,BDP/PBD
46579,Dominique,Basler,f,Lenzburg,Aargau,BDP/PBD
46580,Peter,Hediger,m,Unterkulm,Aargau,BDP/PBD
46581,Andres,Marques,m,Rümikon,Aargau,BDP/PBD
46582,Marianne,Pasler,f,Aarau,Aargau,BDP/PBD
46583,Julien,Noyer,m,Saint-Blaise,Neuenburg,GLP/PVL
46584,Tiziana,Leimgruber,f,Seon,Aargau,BDP/PBD
46585,Nathanja,Augsburger,f,Kölliken,Aargau,BDP/PBD
46586,Aimée,Morgenegg,f,Baden,Aargau,BDP/PBD
46587,Oliver,Friedrich,m,Widen,Aargau,BDP/PBD
46588,Patric,Lüscher,m,Schöftland,Aargau,BDP/PBD
46589,Fabien,Fivaz,m,La Chaux-de-Fonds,Neuenburg,GPS/PES
46590,Veronika,Pantillon,f,Bevaix,Neuenburg,GPS/PES
46591,Vera,Grauwiler,f,Niederrohrdorf,Aargau,BDP/PBD
46592,Philippe,Tschopp,m,Staufen,Aargau,BDP/PBD
46593,Sarah,Pearson Perret,f,Neuchâtel,Neuenburg,GLP/PVL
46594,Raphael,Muggli,m,Birmenstorf,Aargau,BDP/PBD
46595,Thomas,Schnorf,m,Aarau,Aargau,BDP/PBD
46596,Manuel,Fluri,m,Oberrohrdorf,Aargau,BDP/PBD
46597,Luca,Siegrist,m,Beinwil am See,Aargau,BDP/PBD
46598,Mateja,Kraljevic,f,Beinwil am See,Aargau,BDP/PBD
46599,Pierre-Yves,Jeannin,m,Peseux,Neuenburg,GLP/PVL
46600,Céline,Vara,f,Cressier,Neuenburg,GPS/PES
46601,Fabienne,Müller,f,Kölliken,Aargau,BDP/PBD
46602,Roby,Tschopp,m,Savagnier,Neuenburg,GPS/PES
46603,Jennifer,Hirter,f,Auvernier,Neuenburg,GLP/PVL
46604,Thomas,Wacker,m,Ehrendingen,Aargau,BDP/PBD
46605,Fabian,Baumann,m,Lenzburg,Aargau,BDP/PBD
46606,Tabea,Grauwiler,f,Niederrohrdorf,Aargau,BDP/PBD
46607,Ursula,Abgottspon,f,Zermatt,Wallis,SVP/UDC
46608,Jasmin,Berchtold-Verasani,f,Brig,Wallis,SVP/UDC
46609,Daniela,Pollinger-Williner,f,St. Niklaus,Wallis,SVP/UDC
46610,Urs,Plüss,m,Zofingen,Aargau,EVP/PEV
46611,Raphael,Mauch,m,Waltenschwil,Aargau,EVP/PEV
46612,Ueli,Frey,m,Buchs,Aargau,EVP/PEV
46613,Bernhard,Frabetti,m,Naters,Wallis,SVP/UDC
46615,Franz,Ruppen,m,Naters,Wallis,SVP/UDC
46616,Christian,Minder,m,Lenzburg,Aargau,EVP/PEV
46617,Fabian,Zurbriggen,m,Saas-Fee,Wallis,SVP/UDC
46618,Jonas,Weber,m,Gontenschwil,Aargau,EVP/PEV
46619,Lukas,Jäger,m,Turtmann,Wallis,SVP/UDC
46620,Michael,Kreuzer,m,Visp,Wallis,SVP/UDC
46621,Elisabeth,Gugelmann-Blank,f,Aarau,Aargau,EVP/PEV
46623,Urs,Zimmermann,m,Niederrohrdorf,Aargau,EVP/PEV
46624,Prisca,Salzmann-Lochmatter,f,Raron,Wallis,SVP/UDC
46625,Remi,Eichenberger,m,Suhr,Aargau,EVP/PEV
46626,Beat,Bachmann,m,Brittnau,Aargau,EVP/PEV
46627,Joel,Blunier,m,Buchs,Aargau,EVP/PEV
46628,Cynthia,Hofmann,f,Oberkulm,Aargau,EVP/PEV
46629,Petra,Meier,f,Aarau,Aargau,EVP/PEV
